,init_pos,final_pos,peak_pos
0,8.362593262020049,0.13112265157624378,0.16472418136152325
1,9.452438736265018,0.05269991245227788,0.09339039260519552
2,14.08206292556182,0.008899393947964278,0.01494041422949412
3,13.734195447902106,0.013737359909696925,0.02012622524861094
4,10.438041858747985,0.04299131548647372,0.0559554474109538
5,9.20108833439758,0.06384098107208058,0.11542686693236588
6,9.406199936037755,0.05881024756233829,0.10474436152189352
7,14.104787184510059,0.008132037408398483,0.02074987181405663
8,14.174649476282163,0.00941807256626175,0.014962980551640937
9,11.764648285424581,0.016627170668001186,0.03946006164358939
10,9.101585410582024,0.07832758929418121,0.10761864568517672
11,12.41091583910692,0.01781950038569635,0.029281436451821286
12,12.655401147593862,0.017819881268957467,0.0253694202762783
13,10.820700306302658,0.025894704247201174,0.042514945096237704
14,14.1241814994249,0.010738735756471138,0.015499039355940332
15,13.606861613001172,0.012295044092165528,0.01904901034842894
16,12.632978694580416,0.016585217845185646,0.027887092767850667
17,9.088205886972812,0.0704229879176433,0.1217928923710915
18,13.797152383303782,0.008331865196352609,0.03429881591299788
19,10.996725276491452,0.02030257147881813,0.03818486824701616
20,12.248791316294131,0.017234203616115783,0.02831355266187493
21,7.573949802182054,0.17072895096002957,0.22445627869941528
22,12.162573096948506,0.01577757029579581,0.03665307032307336
23,13.956881592210559,0.012447629592106291,0.017356719009053456
24,13.731762409609487,0.012460526944486827,0.02099830381141156
25,13.300982712455925,0.014772826698762068,0.0242382369972085
26,10.632008582157518,0.029433958578275292,0.04953404684220129
27,14.190400068736029,0.018602183106084934,0.02576465175661566
28,11.341823890796784,0.025896464767687397,0.036518632922994176
29,12.75418571112979,0.021427113925957406,0.028423433152437425
30,13.968763741631113,0.012001716378991605,0.019187524036112635
31,13.262857957420067,0.01396369165011191,0.05396379271169664
32,10.475101167862146,0.04290585883076119,0.058449210097946805
33,13.839724536985395,0.016850969136933944,0.021376777985456837
34,14.218318567392101,0.008695920743522096,0.014662149978405236
35,11.476555859989814,0.023068144901732215,0.0377462914344813
36,14.070197733605413,0.023599814862432494,0.029354974457596373
37,12.320355597813041,0.01800570832238112,0.02978483092753135
38,9.34662465116437,0.06534089909104872,0.0922992417918738
39,13.815131986805683,0.013135170812665627,0.01937165651868269
40,14.379463200252788,0.0,0.0
41,11.123298822114016,0.021191308128551307,0.042323499599788435
42,11.74211435928001,0.01739429002518302,0.03361176686928484
43,13.870480005545716,0.02312135775673152,0.029239854331548295
44,12.353403099362836,0.04420187693078718,0.048148391080956615
45,10.871665792451939,0.02903337432643104,0.0430604498787203
46,12.30302661987985,0.0030756580478709175,0.004057852851536452
47,12.860134959087048,0.015108486156245472,0.02484417727033542
48,13.84747082532006,0.011636466039238897,0.015757358694800116
49,7.938416326407744,0.16030248319265394,0.2265215018715158
50,13.49102225021163,0.016908469946958528,0.032586257573107645
51,14.077671972936965,0.013776542306670378,0.018033637698745594
52,7.221886696249436,0.1932112137941056,0.254334709952411
