,init_pos,peak_vel
0,9.44473210628456,8.469268691656932
1,12.229659756740292,2.8171127452104385
2,5.676321753075458,8.788279506529097
3,10.503124043902027,559.0865929858925
4,7.115166486784958,11.687915519465811
5,6.268487496237603,1232.2507793459708
6,8.320102809288576,9.633118999347827
7,9.414517304334302,7.703679592689438
8,10.430049369394508,6.5060937110826496
9,12.06104432343013,3.948902095895413
10,7.425445913394908,1061.7214147589305
11,8.470555781500048,9.187066190714322
12,8.74641955546781,8.347962265434836
13,10.345223229491438,7.59520622593303
14,12.421182561761448,4.210019946851712
15,8.36948397108295,9.67934626748881
16,11.958850504245328,4.4829473047029165
17,6.686484842196812,1178.0537851303889
18,12.97716473459893,2.9088806987286455
19,12.481975888968602,4.226973496998443
20,9.80629042937155,7.50283191765487
21,9.263016392052588,8.24947375641353
22,7.2379344099507135,1087.7871973226381
23,12.878103305156415,3.1211109128067736
24,7.884281206188916,11.314604612629873
